center_id,latitude,longitude,street_name,mcpps,sector
snd-16081,47.650448,-122.405215,W BERTONA ST,MAGNOLIA,Q
snd-16083,47.651344,-122.403604,36TH AVE W,MAGNOLIA,Q
snd-16085,47.651346,-122.402285,35TH AVE W,MAGNOLIA,Q
snd-16086,47.650447,-122.402948,W BERTONA ST,MAGNOLIA,Q
snd-16087,47.651347,-122.400909,34TH AVE W,MAGNOLIA,Q
snd-16088,47.650447,-122.401601,W BERTONA ST,MAGNOLIA,Q
snd-16089,47.651348,-122.399534,33RD AVE W,MAGNOLIA,Q
snd-16090,47.650446,-122.400225,W BERTONA ST,MAGNOLIA,Q
snd-16091,47.650896,-122.398247,32ND AVE W,MAGNOLIA,Q
snd-16092,47.650445,-122.398893,W BERTONA ST,MAGNOLIA,Q
snd-16093,47.651184,-122.368440,8TH AVE W,QUEEN ANNE,Q
snd-16094,47.650899,-122.396908,31ST AVE W,MAGNOLIA,Q
snd-16095,47.650446,-122.397579,W BERTONA ST,MAGNOLIA,Q
snd-16096,47.650907,-122.395638,30TH AVE W,MAGNOLIA,Q
snd-16097,47.650892,-122.395489,30TH AVE W,MAGNOLIA,Q
snd-16098,47.650906,-122.394228,29TH AVE W,MAGNOLIA,Q
snd-16099,47.650452,-122.394813,W BERTONA ST,MAGNOLIA,Q
snd-16100,47.650909,-122.392890,28TH AVE W,MAGNOLIA,Q
snd-16101,47.650454,-122.393561,W BERTONA ST,MAGNOLIA,Q
snd-16102,47.651235,-122.364664,6TH AVE W,QUEEN ANNE,Q
snd-16103,47.651205,-122.366486,W EMERSON ST,QUEEN ANNE,Q
snd-16104,47.650672,-122.391516,27TH AVE W,MAGNOLIA,Q
snd-16105,47.650458,-122.392223,W BERTONA ST,MAGNOLIA,Q
snd-16106,47.651394,-122.387408,24TH AVE W,MAGNOLIA,Q
snd-16107,47.651372,-122.387558,24TH AVE W,MAGNOLIA,Q
snd-16108,47.651198,-122.360875,3RD AVE W,QUEEN ANNE,Q
snd-16109,47.651233,-122.362670,W NICKERSON ST,QUEEN ANNE,Q
snd-16111,47.651427,-122.368850,9TH AVE W,QUEEN ANNE,Q
snd-16112,47.650460,-122.391130,W BERTONA ST,MAGNOLIA,Q
snd-16113,47.651209,-122.389872,26TH AVE W,MAGNOLIA,Q
snd-16114,47.650315,-122.390290,W BERTONA ST,MAGNOLIA,Q
snd-16116,47.650938,-122.388384,25TH AVE W,MAGNOLIA,Q
snd-16117,47.650316,-122.388933,W BERTONA ST,MAGNOLIA,Q
snd-16118,47.650480,-122.387431,24TH AVE W,MAGNOLIA,Q
snd-16119,47.650318,-122.388020,W BERTONA ST,MAGNOLIA,Q
snd-16120,47.651238,-122.385982,23RD AVE W,MAGNOLIA,Q
snd-16121,47.650322,-122.386705,W BERTONA ST,MAGNOLIA,Q
snd-16122,47.651240,-122.384674,22ND AVE W,MAGNOLIA,Q
snd-16123,47.650325,-122.385324,W BERTONA ST,MAGNOLIA,Q
snd-16124,47.651242,-122.383299,21ST AVE W,MAGNOLIA,Q
snd-16125,47.650327,-122.384018,W BERTONA ST,MAGNOLIA,Q
snd-16126,47.651317,-122.371530,11TH AVE W,QUEEN ANNE,Q
snd-16127,47.651254,-122.382548,GILMAN AVE W,MAGNOLIA,Q
snd-16128,47.650330,-122.382677,W BERTONA ST,MAGNOLIA,Q
snd-16129,47.651370,-122.370144,10TH AVE W,QUEEN ANNE,Q
snd-16130,47.650484,-122.370851,W BERTONA ST,QUEEN ANNE,Q
snd-16132,47.650649,-122.368844,9TH AVE W,QUEEN ANNE,Q
snd-16133,47.650477,-122.369505,W BERTONA ST,QUEEN ANNE,Q
snd-16134,47.651356,-122.378263,THORNDYKE AVE W,MAGNOLIA,Q
snd-16135,47.650697,-122.368090,W ARGAND ST,QUEEN ANNE,Q
snd-16136,47.650453,-122.368162,W BERTONA ST,QUEEN ANNE,Q
snd-16137,47.650455,-122.366851,W BERTONA ST,QUEEN ANNE,Q
snd-16138,47.651347,-122.377512,16TH AVE W,MAGNOLIA,Q
snd-16139,47.650339,-122.378195,W BERTONA ST,MAGNOLIA,Q
snd-16140,47.650457,-122.365893,W BERTONA ST,QUEEN ANNE,Q
snd-16141,47.650643,-122.364961,6TH AVE W,QUEEN ANNE,Q
snd-16142,47.650459,-122.365242,W BERTONA ST,QUEEN ANNE,Q
snd-16144,47.651255,-122.376256,15TH AVE W,QUEEN ANNE,Q
snd-16145,47.650341,-122.376906,W BERTONA ST,MAGNOLIA,Q
snd-16146,47.650680,-122.364197,W EMERSON ST,QUEEN ANNE,Q
snd-16147,47.650461,-122.364269,W BERTONA ST,QUEEN ANNE,Q
snd-16148,47.651256,-122.374897,14TH AVE W,QUEEN ANNE,Q
snd-16150,47.651259,-122.373590,13TH AVE W,QUEEN ANNE,Q
snd-16151,47.650345,-122.374240,W BERTONA ST,QUEEN ANNE,Q
snd-16152,47.651262,-122.372284,12TH AVE W,QUEEN ANNE,Q
snd-16153,47.650348,-122.372933,W BERTONA ST,QUEEN ANNE,Q
snd-16155,47.650384,-122.371901,W BERTONA ST,QUEEN ANNE,Q
snd-16156,47.650623,-122.360879,3RD AVE W,QUEEN ANNE,Q
snd-16157,47.650404,-122.362241,W BERTONA ST,QUEEN ANNE,Q
snd-16158,47.650628,-122.359984,W NICKERSON ST,QUEEN ANNE,Q
snd-16159,47.650422,-122.359986,W BERTONA ST,QUEEN ANNE,Q
snd-16163,47.649734,-122.408899,ARAPAHOE PL W,MAGNOLIA,Q
snd-16164,47.649743,-122.407895,40TH AVE W,MAGNOLIA,Q
snd-16165,47.649503,-122.408398,W PROSPER ST,MAGNOLIA,Q
snd-16166,47.649744,-122.406822,39TH AVE W,MAGNOLIA,Q
snd-16167,47.649503,-122.407359,W PROSPER ST,MAGNOLIA,Q
snd-16168,47.649976,-122.405749,38TH AVE W,MAGNOLIA,Q
snd-16169,47.649503,-122.406285,W PROSPER ST,MAGNOLIA,Q
snd-16170,47.649976,-122.404677,37TH AVE W,MAGNOLIA,Q
snd-16171,47.649503,-122.405211,W PROSPER ST,MAGNOLIA,Q
snd-16172,47.650213,-122.364831,6TH AVE W,QUEEN ANNE,Q
snd-16173,47.649894,-122.365190,W CREMONA ST,QUEEN ANNE,Q
snd-16174,47.650157,-122.365545,IRONDALE AVE W,QUEEN ANNE,Q
snd-16175,47.649817,-122.365898,W CREMONA ST,QUEEN ANNE,Q
snd-16176,47.650117,-122.366246,7TH AVE W,QUEEN ANNE,Q
snd-16177,47.650100,-122.357677,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16178,47.650101,-122.358385,W NICKERSON ST,QUEEN ANNE,Q
snd-16181,47.649981,-122.360881,3RD AVE W,QUEEN ANNE,Q
snd-16182,47.649658,-122.357678,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16183,47.649543,-122.359280,W CREMONA ST,QUEEN ANNE,Q
snd-16184,47.649657,-122.357424,NICKERSON ST,QUEEN ANNE,Q
snd-16185,47.649541,-122.357423,CREMONA ST,QUEEN ANNE,Q
snd-16187,47.649540,-122.356433,CREMONA ST,QUEEN ANNE,Q
snd-16188,47.649670,-122.366996,W CREMONA ST,QUEEN ANNE,Q
snd-16189,47.649872,-122.367523,8TH AVE W,QUEEN ANNE,Q
snd-16193,47.649821,-122.368534,9TH AVE W,QUEEN ANNE,Q
snd-16194,47.649547,-122.414206,MAGNOLIA BLVD W,MAGNOLIA,Q
snd-16195,47.648743,-122.414810,W DRAVUS ST,MAGNOLIA,Q
snd-16196,47.649536,-122.413142,44TH AVE W,MAGNOLIA,Q
snd-16197,47.648621,-122.413683,W DRAVUS ST,MAGNOLIA,Q
snd-16198,47.649536,-122.411943,43RD AVE W,MAGNOLIA,Q
snd-16199,47.648624,-122.412546,W DRAVUS ST,MAGNOLIA,Q
snd-16200,47.649538,-122.410746,42ND AVE W,MAGNOLIA,Q
snd-16201,47.648625,-122.411348,W DRAVUS ST,MAGNOLIA,Q
snd-16202,47.649538,-122.409561,WEST VIEWMONT WAY W,MAGNOLIA,Q
snd-16203,47.648627,-122.410156,W DRAVUS ST,MAGNOLIA,Q
snd-16204,47.649066,-122.408904,ARAPAHOE PL W,MAGNOLIA,Q
snd-16205,47.648628,-122.409236,W DRAVUS ST,MAGNOLIA,Q
snd-16206,47.649065,-122.407896,40TH AVE W,MAGNOLIA,Q
snd-16207,47.648628,-122.408187,W DRAVUS ST,MAGNOLIA,Q
snd-16208,47.649066,-122.406822,39TH AVE W,MAGNOLIA,Q
snd-16209,47.648628,-122.407359,W DRAVUS ST,MAGNOLIA,Q
snd-16210,47.649066,-122.405746,38TH AVE W,MAGNOLIA,Q
snd-16211,47.648629,-122.406283,W DRAVUS ST,MAGNOLIA,Q
snd-16212,47.649067,-122.404672,37TH AVE W,MAGNOLIA,Q
snd-16213,47.648630,-122.405207,W DRAVUS ST,MAGNOLIA,Q
snd-16214,47.649540,-122.403610,36TH AVE W,MAGNOLIA,Q
snd-16216,47.649540,-122.402291,35TH AVE W,MAGNOLIA,Q
snd-16217,47.648632,-122.402953,W DRAVUS ST,MAGNOLIA,Q
snd-16218,47.649540,-122.400916,34TH AVE W,MAGNOLIA,Q
snd-16219,47.648633,-122.401606,W DRAVUS ST,MAGNOLIA,Q
snd-16220,47.649540,-122.399541,33RD AVE W,MAGNOLIA,Q
snd-16221,47.648634,-122.400231,W DRAVUS ST,MAGNOLIA,Q
snd-16222,47.649071,-122.367868,W CREMONA ST,QUEEN ANNE,Q
snd-16223,47.649539,-122.398250,32ND AVE W,MAGNOLIA,Q
snd-16224,47.648634,-122.398898,W DRAVUS ST,MAGNOLIA,Q
snd-16225,47.649542,-122.396913,31ST AVE W,MAGNOLIA,Q
snd-16226,47.648635,-122.397585,W DRAVUS ST,MAGNOLIA,Q
snd-16228,47.649556,-122.395654,30TH AVE W,MAGNOLIA,Q
snd-16229,47.649548,-122.394235,29TH AVE W,MAGNOLIA,Q
snd-16230,47.648643,-122.394754,W DRAVUS ST,MAGNOLIA,Q
snd-16231,47.649551,-122.392896,28TH AVE W,MAGNOLIA,Q
snd-16232,47.648645,-122.393570,W DRAVUS ST,MAGNOLIA,Q
snd-16233,47.649555,-122.391557,27TH AVE W,MAGNOLIA,Q
snd-16234,47.648648,-122.392231,W DRAVUS ST,MAGNOLIA,Q
snd-16236,47.648709,-122.390540,W DRAVUS ST,MAGNOLIA,Q
snd-16237,47.649496,-122.390826,WHALLEY PL W,MAGNOLIA,Q
snd-16238,47.648649,-122.391194,W DRAVUS ST,MAGNOLIA,Q
snd-16240,47.649402,-122.389758,26TH AVE W,MAGNOLIA,Q
snd-16241,47.648623,-122.389974,W DRAVUS ST,MAGNOLIA,Q
snd-16242,47.649404,-122.388606,25TH AVE W,MAGNOLIA,Q
snd-16243,47.648490,-122.389182,W DRAVUS ST,MAGNOLIA,Q
snd-16244,47.649406,-122.387430,24TH AVE W,MAGNOLIA,Q
snd-16245,47.648491,-122.388016,W DRAVUS ST,MAGNOLIA,Q
snd-16246,47.649387,-122.385974,23RD AVE W,MAGNOLIA,Q
snd-16247,47.648471,-122.386698,W DRAVUS ST,MAGNOLIA,Q
snd-16248,47.649389,-122.384667,22ND AVE W,MAGNOLIA,Q
snd-16249,47.648451,-122.385317,W DRAVUS ST,MAGNOLIA,Q
snd-16250,47.649244,-122.324827,E ALLISON ST,EASTLAKE - WEST,D
snd-16251,47.649392,-122.383362,21ST AVE W,MAGNOLIA,Q
snd-16252,47.648454,-122.384011,W DRAVUS ST,MAGNOLIA,Q
snd-16253,47.649395,-122.381986,20TH AVE W,MAGNOLIA,Q
snd-16254,47.648457,-122.382670,W DRAVUS ST,MAGNOLIA,Q
snd-16260,47.649401,-122.378878,17TH AVE W,MAGNOLIA,Q
snd-16261,47.648461,-122.380427,W DRAVUS ST,MAGNOLIA,Q
snd-16262,47.649403,-122.377503,16TH AVE W,MAGNOLIA,Q
snd-16263,47.648466,-122.378186,W DRAVUS ST,MAGNOLIA,Q
snd-16264,47.648470,-122.377129,W DRAVUS ST,MAGNOLIA,Q
snd-16267,47.648473,-122.376434,W DRAVUS ST,MAGNOLIA,Q
snd-16268,47.650572,-122.323369,FAIRVIEW AVE E,EASTLAKE - WEST,D
snd-16269,47.649196,-122.324606,E ALLISON ST,EASTLAKE - WEST,D
snd-16270,47.648984,-122.367117,8TH AVE W,QUEEN ANNE,Q
snd-16271,47.649104,-122.360885,3RD AVE W,QUEEN ANNE,Q
snd-16272,47.649408,-122.374890,14TH AVE W,QUEEN ANNE,Q
snd-16273,47.648470,-122.375497,W DRAVUS ST,QUEEN ANNE,Q
snd-16274,47.649410,-122.373583,13TH AVE W,QUEEN ANNE,Q
snd-16275,47.648473,-122.374232,W DRAVUS ST,QUEEN ANNE,Q
snd-16276,47.649413,-122.372277,12TH AVE W,QUEEN ANNE,Q
snd-16277,47.648475,-122.372926,W DRAVUS ST,QUEEN ANNE,Q
snd-16278,47.649199,-122.371553,11TH AVE W,QUEEN ANNE,Q
snd-16279,47.648476,-122.371916,W DRAVUS ST,QUEEN ANNE,Q
snd-16280,47.649101,-122.357680,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16281,47.648661,-122.359284,W DRAVUS ST,QUEEN ANNE,Q
snd-16283,47.649541,-122.370514,10TH AVE W,QUEEN ANNE,Q
snd-16284,47.648479,-122.370566,W DRAVUS ST,QUEEN ANNE,Q
snd-16285,47.649235,-122.364840,6TH AVE W,QUEEN ANNE,Q
snd-16286,47.648576,-122.365544,W DRAVUS ST,QUEEN ANNE,Q
snd-16287,47.649144,-122.366257,7TH AVE W,QUEEN ANNE,Q
snd-16288,47.648510,-122.366711,W DRAVUS ST,QUEEN ANNE,Q
snd-16289,47.649099,-122.356207,NICKERSON ST,QUEEN ANNE,Q
snd-16290,47.648659,-122.356463,DRAVUS ST,QUEEN ANNE,Q
snd-16292,47.648361,-122.367582,W DRAVUS ST,QUEEN ANNE,Q
snd-16293,47.649217,-122.369401,CONKLING PL W,QUEEN ANNE,Q
snd-16294,47.649651,-122.322765,EASTLAKE AVE E,EASTLAKE - WEST,D
snd-16295,47.648966,-122.323953,E ALLISON ST,EASTLAKE - WEST,D
snd-16297,47.648484,-122.354869,NICKERSON ST,QUEEN ANNE,Q
snd-16299,47.648741,-122.322770,E ALLISON ST,EASTLAKE - WEST,D
snd-16302,47.648425,-122.360888,3RD AVE W,QUEEN ANNE,Q
snd-16303,47.648185,-122.361543,W DRAVUS ST,QUEEN ANNE,Q
snd-16304,47.648173,-122.362892,W DRAVUS ST,QUEEN ANNE,Q
snd-16306,47.648388,-122.364207,W DRAVUS ST,QUEEN ANNE,Q
snd-16307,47.648210,-122.364243,W DRAVUS ST,QUEEN ANNE,Q
snd-16308,47.647626,-122.406899,39TH AVE W,MAGNOLIA,Q
snd-16309,47.647264,-122.407938,W BARRETT ST,MAGNOLIA,Q
snd-16311,47.648241,-122.360725,3RD AVE W,QUEEN ANNE,Q
snd-16313,47.648218,-122.357684,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16314,47.647778,-122.359208,W ETRURIA ST,QUEEN ANNE,Q
snd-16315,47.648041,-122.354495,WARREN AVE N,QUEEN ANNE,Q
snd-16316,47.647774,-122.356092,ETRURIA ST,QUEEN ANNE,Q
snd-16317,47.648040,-122.353908,NICKERSON ST,QUEEN ANNE,Q
snd-16318,47.647771,-122.353910,ETRURIA ST,QUEEN ANNE,Q
snd-16319,47.647981,-122.378856,17TH AVE W,MAGNOLIA,Q
snd-16321,47.647971,-122.377496,16TH AVE W,MAGNOLIA,Q
snd-16322,47.647471,-122.378170,W BARRETT ST,MAGNOLIA,Q
snd-16324,47.647768,-122.352366,ETRURIA ST,QUEEN ANNE,Q
snd-16326,47.647776,-122.367141,W ETRURIA ST,QUEEN ANNE,Q
snd-16328,47.647877,-122.368104,8TH AVE W,QUEEN ANNE,Q
snd-16330,47.647785,-122.369454,W ETRURIA ST,QUEEN ANNE,Q
snd-16332,47.647706,-122.414238,MAGNOLIA BLVD W,MAGNOLIA,Q
snd-16333,47.647710,-122.413148,44TH AVE W,MAGNOLIA,Q
snd-16334,47.646795,-122.413703,W BARRETT ST,MAGNOLIA,Q
snd-16335,47.647712,-122.411950,43RD AVE W,MAGNOLIA,Q
snd-16337,47.647714,-122.410753,42ND AVE W,MAGNOLIA,Q
snd-16338,47.646801,-122.411355,W BARRETT ST,MAGNOLIA,Q
snd-16339,47.647717,-122.409568,WEST VIEWMONT WAY W,MAGNOLIA,Q
snd-16340,47.646804,-122.410165,W BARRETT ST,MAGNOLIA,Q
snd-16341,47.647035,-122.408976,40TH AVE W,MAGNOLIA,Q
snd-16342,47.646806,-122.409274,W BARRETT ST,MAGNOLIA,Q
snd-16343,47.646805,-122.408667,W BARRETT LN,MAGNOLIA,Q
snd-16344,47.647721,-122.405748,38TH AVE W,MAGNOLIA,Q
snd-16345,47.647721,-122.404674,37TH AVE W,MAGNOLIA,Q
snd-16347,47.647724,-122.403615,36TH AVE W,MAGNOLIA,Q
snd-16348,47.646815,-122.404148,W BARRETT ST,MAGNOLIA,Q
snd-16349,47.647726,-122.402297,35TH AVE W,MAGNOLIA,Q
snd-16350,47.646818,-122.402959,W BARRETT ST,MAGNOLIA,Q
snd-16351,47.647728,-122.400922,34TH AVE W,MAGNOLIA,Q
snd-16352,47.646821,-122.401613,W BARRETT ST,MAGNOLIA,Q
snd-16354,47.647727,-122.398258,32ND AVE W,MAGNOLIA,Q
snd-16355,47.646824,-122.399594,W BARRETT ST,MAGNOLIA,Q
snd-16356,47.647733,-122.396916,31ST AVE W,MAGNOLIA,Q
snd-16357,47.646825,-122.397589,W BARRETT ST,MAGNOLIA,Q
snd-16358,47.647359,-122.368103,8TH AVE W,QUEEN ANNE,Q
snd-16359,47.647734,-122.395670,30TH AVE W,MAGNOLIA,Q
snd-16360,47.646830,-122.396250,W BARRETT ST,MAGNOLIA,Q
snd-16361,47.647776,-122.395484,30TH AVE W,MAGNOLIA,Q
snd-16363,47.647738,-122.394242,29TH AVE W,MAGNOLIA,Q
snd-16366,47.647313,-122.367191,W FLORENTIA PL,QUEEN ANNE,Q
snd-16367,47.647740,-122.392904,28TH AVE W,MAGNOLIA,Q
snd-16368,47.646833,-122.393577,W BARRETT ST,MAGNOLIA,Q
snd-16369,47.647742,-122.391565,27TH AVE W,MAGNOLIA,Q
snd-16370,47.646834,-122.392238,W BARRETT ST,MAGNOLIA,Q
snd-16371,47.647663,-122.390257,26TH AVE W,MAGNOLIA,Q
snd-16372,47.646835,-122.390898,W BARRETT ST,MAGNOLIA,Q
snd-16373,47.647482,-122.363569,5TH AVE W,QUEEN ANNE,Q
snd-16375,47.646579,-122.388945,25TH AVE W,MAGNOLIA,Q
snd-16376,47.646570,-122.388819,25TH AVE W,MAGNOLIA,Q
snd-16378,47.647648,-122.371558,11TH AVE W,QUEEN ANNE,Q
snd-16379,47.647659,-122.370405,10TH AVE W,QUEEN ANNE,Q
snd-16380,47.646841,-122.370997,W BARRETT ST,QUEEN ANNE,Q
snd-16383,47.646845,-122.369902,W BARRETT ST,QUEEN ANNE,Q
snd-16384,47.647029,-122.368101,8TH AVE W,QUEEN ANNE,Q
snd-16385,47.646847,-122.368732,W BARRETT ST,QUEEN ANNE,Q
snd-16386,47.646850,-122.367808,W BARRETT ST,QUEEN ANNE,Q
snd-16387,47.648084,-122.323977,EASTLAKE AVE E,EASTLAKE - WEST,D
snd-16390,47.646782,-122.406906,39TH AVE W,MAGNOLIA,Q
snd-16393,47.647514,-122.385966,23RD AVE W,MAGNOLIA,Q
snd-16394,47.647517,-122.384660,22ND AVE W,MAGNOLIA,Q
snd-16395,47.646580,-122.385309,W BARRETT ST,MAGNOLIA,Q
snd-16396,47.646983,-122.363502,5TH AVE W,QUEEN ANNE,Q
snd-16397,47.646856,-122.365504,W BARRETT ST,QUEEN ANNE,Q
snd-16399,47.647338,-122.360732,3RD AVE W,QUEEN ANNE,Q
snd-16401,47.647519,-122.383353,21ST AVE W,MAGNOLIA,Q
snd-16402,47.646582,-122.384002,W BARRETT ST,MAGNOLIA,Q
snd-16403,47.647524,-122.362192,4TH AVE W,QUEEN ANNE,Q
snd-16404,47.647554,-122.362839,HUMES PL W,QUEEN ANNE,Q
snd-16405,47.647522,-122.381978,20TH AVE W,MAGNOLIA,Q
snd-16406,47.646585,-122.382661,W BARRETT ST,MAGNOLIA,Q
snd-16408,47.646895,-122.359462,W FLORENTIA ST,QUEEN ANNE,Q
snd-16409,47.647335,-122.357688,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16410,47.646893,-122.357940,W FLORENTIA ST,QUEEN ANNE,Q
snd-16411,47.647588,-122.372507,12TH AVE W,QUEEN ANNE,Q
snd-16412,47.646892,-122.357278,FLORENTIA ST,QUEEN ANNE,Q
snd-16413,47.647035,-122.377491,16TH AVE W,MAGNOLIA,Q
snd-16414,47.646666,-122.373065,W BARRETT ST,QUEEN ANNE,Q
snd-16415,47.647559,-122.373569,13TH AVE W,QUEEN ANNE,Q
snd-16416,47.646889,-122.356198,FLORENTIA ST,QUEEN ANNE,Q
snd-16417,47.647330,-122.354500,WARREN AVE N,QUEEN ANNE,Q
snd-16418,47.646887,-122.355016,FLORENTIA ST,QUEEN ANNE,Q
snd-16419,47.649464,-122.376342,15TH AVE W,QUEEN ANNE,Q
snd-16420,47.647536,-122.374886,14TH AVE W,QUEEN ANNE,Q
snd-16421,47.646887,-122.353965,FLORENTIA ST,QUEEN ANNE,Q
snd-16422,47.646623,-122.373860,W BARRETT ST,QUEEN ANNE,Q
snd-16423,47.646600,-122.374518,W BARRETT ST,QUEEN ANNE,Q
snd-16424,47.646189,-122.406106,W FULTON ST,MAGNOLIA,Q
snd-16425,47.646886,-122.352900,FLORENTIA ST,QUEEN ANNE,Q
snd-16426,47.647322,-122.351332,3RD AVE N,QUEEN ANNE,Q
snd-16427,47.647327,-122.352338,NICKERSON ST,QUEEN ANNE,Q
snd-16428,47.646885,-122.351863,FLORENTIA ST,QUEEN ANNE,Q
snd-16429,47.647090,-122.349752,FREMONT BR,QUEEN ANNE,Q
snd-16430,47.646882,-122.350553,FLORENTIA ST,QUEEN ANNE,Q
snd-16432,47.646752,-122.363486,5TH AVE W,QUEEN ANNE,Q
snd-16433,47.646758,-122.362187,4TH AVE W,QUEEN ANNE,Q
snd-16434,47.646646,-122.362820,W BARRETT ST,QUEEN ANNE,Q
snd-16435,47.647420,-122.360892,3RD AVE W,QUEEN ANNE,Q
snd-16436,47.646651,-122.361541,W BARRETT ST,QUEEN ANNE,Q
snd-16439,47.646382,-122.403622,36TH AVE W,MAGNOLIA,Q
snd-16440,47.645953,-122.404131,W FULTON ST,MAGNOLIA,Q
snd-16441,47.647297,-122.323163,FRANKLIN AVE E,EASTLAKE - WEST,D
snd-16442,47.647096,-122.323694,E SHELBY ST,EASTLAKE - WEST,D
snd-16443,47.646240,-122.413245,44TH AVE W,MAGNOLIA,Q
snd-16444,47.645600,-122.413666,W ARMOUR ST,MAGNOLIA,Q
snd-16445,47.646155,-122.414261,MAGNOLIA BLVD W,MAGNOLIA,Q
snd-16446,47.646298,-122.392915,28TH AVE W,MAGNOLIA,Q
snd-16447,47.646300,-122.391574,27TH AVE W,MAGNOLIA,Q
snd-16448,47.645764,-122.392251,W FULTON ST,MAGNOLIA,Q
snd-16449,47.646333,-122.390266,26TH AVE W,MAGNOLIA,Q
snd-16450,47.646516,-122.350547,NICKERSON ST,QUEEN ANNE,Q
snd-16451,47.645762,-122.404814,BISHOP PL W,MAGNOLIA,Q
snd-16452,47.645556,-122.405449,W ARMOUR PL,MAGNOLIA,Q
snd-16453,47.645735,-122.389802,W FULTON ST,MAGNOLIA,Q
snd-16454,47.645829,-122.390975,W FULTON ST,MAGNOLIA,Q
snd-16455,47.646513,-122.349756,4TH AVE N,QUEEN ANNE,Q
snd-16457,47.646346,-122.371544,11TH AVE W,QUEEN ANNE,Q
snd-16458,47.646349,-122.370444,10TH PL W,QUEEN ANNE,Q
snd-16459,47.645854,-122.370991,W FULTON ST,QUEEN ANNE,Q
snd-16460,47.645856,-122.370049,W FULTON ST,QUEEN ANNE,Q
snd-16461,47.646351,-122.369369,9TH AVE W,QUEEN ANNE,Q
snd-16463,47.645858,-122.368855,W FULTON ST,QUEEN ANNE,Q
snd-16466,47.646356,-122.367519,8TH AVE W,QUEEN ANNE,Q
snd-16469,47.645552,-122.415473,46TH AVE W,MAGNOLIA,Q
snd-16470,47.645097,-122.415224,W ARMOUR ST,MAGNOLIA,Q
snd-16471,47.646219,-122.363457,5TH AVE W,QUEEN ANNE,Q
snd-16473,47.646223,-122.362192,4TH AVE W,QUEEN ANNE,Q
snd-16474,47.645797,-122.362818,W FULTON ST,QUEEN ANNE,Q
snd-16476,47.646339,-122.360739,3RD AVE W,QUEEN ANNE,Q
snd-16477,47.646228,-122.360895,3RD AVE W,QUEEN ANNE,Q
snd-16478,47.645800,-122.361546,W FULTON ST,QUEEN ANNE,Q
snd-16479,47.645049,-122.414380,W ARMOUR ST,MAGNOLIA,Q
snd-16480,47.647286,-122.347294,AURORA BR,FREMONT,B
snd-16483,47.646352,-122.358196,1ST AVE W,QUEEN ANNE,Q
snd-16484,47.646354,-122.356872,QUEEN ANNE AVE N,QUEEN ANNE,Q
snd-16485,47.645813,-122.357540,W FULTON ST,QUEEN ANNE,Q
snd-16486,47.646353,-122.355531,1ST AVE N,QUEEN ANNE,Q
snd-16487,47.645818,-122.356205,FULTON ST,QUEEN ANNE,Q
snd-16488,47.645229,-122.412676,44TH AVE W,MAGNOLIA,Q
snd-16489,47.645891,-122.411979,43RD AVE W,MAGNOLIA,Q
snd-16491,47.645894,-122.410854,42ND AVE W,MAGNOLIA,Q
snd-16492,47.644983,-122.411477,W ARMOUR ST,MAGNOLIA,Q
snd-16493,47.645897,-122.409598,WEST VIEWMONT WAY W,MAGNOLIA,Q
snd-16494,47.644986,-122.410287,W ARMOUR ST,MAGNOLIA,Q
snd-16495,47.645253,-122.414050,MAGNOLIA BLVD W,MAGNOLIA,Q
snd-16496,47.645444,-122.408378,40TH AVE W,MAGNOLIA,Q
snd-16497,47.644989,-122.409005,W ARMOUR ST,MAGNOLIA,Q
snd-16501,47.645654,-122.407078,39TH AVE W,MAGNOLIA,Q
snd-16502,47.644991,-122.407735,W ARMOUR ST,MAGNOLIA,Q
snd-16503,47.645918,-122.349653,DEXTER AVE N,QUEEN ANNE,Q
snd-16505,47.645489,-122.391675,27TH AVE W,MAGNOLIA,Q
snd-16507,47.645473,-122.403632,36TH AVE W,MAGNOLIA,Q
snd-16508,47.644996,-122.403801,W ARMOUR ST,MAGNOLIA,Q
snd-16509,47.645910,-122.402298,35TH AVE W,MAGNOLIA,Q
snd-16510,47.645000,-122.402972,W ARMOUR ST,MAGNOLIA,Q
snd-16512,47.644994,-122.406453,W ARMOUR ST,MAGNOLIA,Q
snd-16513,47.645913,-122.400936,34TH AVE W,MAGNOLIA,Q
snd-16514,47.645003,-122.401626,W ARMOUR ST,MAGNOLIA,Q
snd-16515,47.645719,-122.355533,1ST AVE N,QUEEN ANNE,Q
snd-16516,47.645005,-122.400569,W ARMOUR ST,MAGNOLIA,Q
snd-16517,47.645914,-122.398271,32ND AVE W,MAGNOLIA,Q
snd-16518,47.645009,-122.398662,W ARMOUR ST,MAGNOLIA,Q
snd-16519,47.646253,-122.354505,WARREN AVE N,QUEEN ANNE,Q
snd-16520,47.645619,-122.355020,FULTON ST,QUEEN ANNE,Q
snd-16521,47.646252,-122.353429,2ND AVE N,QUEEN ANNE,Q
snd-16522,47.645618,-122.353968,FULTON ST,QUEEN ANNE,Q
snd-16523,47.646251,-122.352374,MAYFAIR AVE N,QUEEN ANNE,Q
